
---------- Begin Simulation Statistics ----------
simSeconds                                   0.578104                       # Number of seconds simulated (Second)
simTicks                                 578103608000                       # Number of ticks simulated (Tick)
finalTick                                578103608000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   5800.64                       # Real time elapsed on the host (Second)
hostTickRate                                 99662015                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    9416396                       # Number of bytes of host memory used (Byte)
simInsts                                    700000000                       # Number of instructions simulated (Count)
simOps                                     1444863222                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   120676                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     249087                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                       1156207218                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.651725                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.605428                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1785759825                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   113061                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1700053963                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                2111198                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            341009611                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         444093592                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               61422                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           976950744                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.740163                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.316917                       # Number of insts issued each cycle (Count)
system.cpu.branchPred.corrected_0::CallIndirect       325540      2.25%     17.34% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::DirectCond      8872043     61.32%     78.66% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::DirectUncond      1155740      7.99%     86.65% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::IndirectCond            0      0.00%     86.65% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::IndirectUncond      1932056     13.35%    100.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::total     14468592                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.earlyResteers_0::NoBranch            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::Return            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::CallDirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.committed_0::NoBranch         2857      0.00%      0.00% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::Return     16049659     10.40%     10.40% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::CallDirect     15231294      9.87%     20.26% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::CallIndirect       818386      0.53%     20.79% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::DirectCond    105966460     68.64%     89.43% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::DirectUncond     11315104      7.33%     96.76% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::IndirectCond            0      0.00%     96.76% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::IndirectUncond      5001589      3.24%    100.00% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::total    154385349                       # Number of branches finally committed  (Count)
system.cpu.branchPred.mispredicted_0::NoBranch         2857      0.02%      0.02% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::Return       324596      2.72%      2.74% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::CallDirect      1303690     10.93%     13.67% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::CallIndirect       254906      2.14%     15.81% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::DirectCond      7510652     62.96%     78.77% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::DirectUncond       717811      6.02%     84.78% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::IndirectCond            0      0.00%     84.78% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::IndirectUncond      1815216     15.22%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::total     11929728                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.targetProvider_0::NoTarget    104900719     49.86%     49.86% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::BTB     80057088     38.05%     87.91% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::RAS     20773716      9.87%     97.78% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::Indirect      4674455      2.22%    100.00% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::total    210405978                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetWrong_0::NoBranch     11157661     77.39%     77.39% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::Return      2426357     16.83%     94.21% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::CallDirect       347393      2.41%     96.62% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::CallIndirect       486806      3.38%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::DirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::DirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::IndirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::IndirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::total     14418217                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.condPredicted         142535639                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.condPredictedTaken     54571994                       # Number of conditional branches predicted as taken (Count)
system.cpu.branchPred.condIncorrect          14468592                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.predTakenBTBMiss        5455466                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu.branchPred.NotTakenMispredicted     12211926                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu.branchPred.TakenMispredicted       2256666                       # Number branches predicted taken but are actually not taken (Count)
system.cpu.branchPred.BTBLookups            210405978                       # Number of BTB lookups (Count)
system.cpu.branchPred.BTBUpdates              9603061                       # Number of BTB updates (Count)
system.cpu.branchPred.BTBHits               109691103                       # Number of BTB hits (Count)
system.cpu.branchPred.BTBHitRatio            0.521331                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.BTBMispredicted         6138826                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu.branchPred.indirectLookups         9453832                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.indirectHits            4674455                       # Number of indirect target hits. (Count)
system.cpu.branchPred.indirectMisses          4779377                       # Number of indirect misses. (Count)
system.cpu.branchPred.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu.branchPred.btb.lookups::NoBranch        13527      0.01%      0.01% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::Return     20773722      9.87%      9.88% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::CallDirect     20589573      9.79%     19.67% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::CallIndirect      1368569      0.65%     20.32% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::DirectCond    142522221     67.74%     88.05% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::DirectUncond     17053096      8.10%     96.16% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::IndirectCond            0      0.00%     96.16% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::IndirectUncond      8085270      3.84%    100.00% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::total    210405978                       # Number of BTB lookups (Count)
system.cpu.branchPred.btb.misses::NoBranch         1848      0.00%      0.00% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::Return     20602099     20.46%     20.46% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::CallDirect      2184619      2.17%     22.63% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::CallIndirect      1368243      1.36%     23.99% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::DirectCond     67554406     67.07%     91.06% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::DirectUncond      1446399      1.44%     92.50% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::IndirectCond            0      0.00%     92.50% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::IndirectUncond      7557261      7.50%    100.00% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::total     100714875                       # Number of BTB misses (Count)
system.cpu.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::CallDirect      1831944     19.08%     19.08% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::CallIndirect            0      0.00%     19.08% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::DirectCond      6615377     68.89%     87.96% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::DirectUncond      1155740     12.04%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::total      9603061                       # Number of BTB updates (Count)
system.cpu.branchPred.btb.mispredict::NoBranch            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::Return            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::CallDirect      1831944     19.08%     19.08% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::CallIndirect            0      0.00%     19.08% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::DirectCond      6615377     68.89%     87.96% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::DirectUncond      1155740     12.04%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::IndirectCond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::IndirectUncond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::total      9603061                       # Number of BTB mispredictions. No target found or target wrong. (Count)
